nameID,parentNameID,scientificName,scientificNameAuthorship,nameRank,nameUri,isHybrid,genus,specificEpithet,rankIndicator,otherEpithet,subclass,family,acceptance,acceptedNameID,NomenclatureStatusID,NomenclatureStatusName,Symbol
100678,40034127,"Justicia racemosa","Ruiz & Pav.",species,http://www.tropicos.org/Name/100678,,Justicia,racemosa,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100677,40034127,"Justicia pygmaea",Lindau,species,http://www.tropicos.org/Name/100677,,Justicia,pygmaea,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100679,40034127,"Justicia reflexiflora",Vahl,species,http://www.tropicos.org/Name/100679,,Justicia,reflexiflora,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100680,40034127,"Justicia regnellii",Lindau,species,http://www.tropicos.org/Name/100680,,Justicia,regnellii,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100681,40034127,"Justicia repens",Lindau,species,http://www.tropicos.org/Name/100681,,Justicia,repens,sp.,,Magnoliidae,Acanthaceae,,,2,Illegitimate,*
100682,40034127,"Justicia riojana",Lindau,species,http://www.tropicos.org/Name/100682,,Justicia,riojana,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100683,40034127,"Justicia ruiziana","(Nees) Lindau",species,http://www.tropicos.org/Name/100683,,Justicia,ruiziana,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100684,40034127,"Justicia salvadorensis",Standl.,species,http://www.tropicos.org/Name/100684,,Justicia,salvadorensis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100685,40034127,"Justicia salviiflora",Kunth,species,http://www.tropicos.org/Name/100685,,Justicia,salviiflora,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100686,40034127,"Justicia sarmentosa",Lindau,species,http://www.tropicos.org/Name/100686,,Justicia,sarmentosa,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100687,40034127,"Justicia sarothroides",Lindau,species,http://www.tropicos.org/Name/100687,,Justicia,sarothroides,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100688,40034127,"Justicia schenckiana",Lindau,species,http://www.tropicos.org/Name/100688,,Justicia,schenckiana,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100689,40034127,"Justicia schottii",Nees,species,http://www.tropicos.org/Name/100689,,Justicia,schottii,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100690,40034127,"Justicia schwackeana",Lindau,species,http://www.tropicos.org/Name/100690,,Justicia,schwackeana,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100691,40034127,"Justicia secundiflora","(Ruiz & Pav.) Vahl",species,http://www.tropicos.org/Name/100691,,Justicia,secundiflora,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100692,40034127,"Justicia silvicola","D.N. Gibson",species,http://www.tropicos.org/Name/100692,,Justicia,silvicola,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100693,40034127,"Justicia speciosus",Lindau,species,http://www.tropicos.org/Name/100693,,Justicia,speciosus,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100694,40034127,"Justicia sterea",Leonard,species,http://www.tropicos.org/Name/100694,,Justicia,sterea,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100696,40034127,"Justicia strobilacea","(Nees) Lindau",species,http://www.tropicos.org/Name/100696,,Justicia,strobilacea,sp.,,Magnoliidae,Acanthaceae,S,50218576,,"No opinion",
100695,40034127,"Justicia steyermarkii","Standl. & Leonard",species,http://www.tropicos.org/Name/100695,,Justicia,steyermarkii,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100697,40034127,"Justicia stuebelii",Lindau,species,http://www.tropicos.org/Name/100697,,Justicia,stuebelii,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100699,40034127,"Justicia superba",,species,http://www.tropicos.org/Name/100699,,Justicia,superba,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100700,40034127,"Justicia symphyantha","(Nees) Lindau",species,http://www.tropicos.org/Name/100700,,Justicia,symphyantha,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100701,100700,"Justicia symphyantha var. obtusifolia",Lindau,variety,http://www.tropicos.org/Name/100701,,Justicia,symphyantha,var.,obtusifolia,Magnoliidae,Acanthaceae,,,,"No opinion",
100702,40034127,"Justicia tarapotensis",Lindau,species,http://www.tropicos.org/Name/100702,,Justicia,tarapotensis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100703,40034127,"Justicia tonduzii",Lindau,species,http://www.tropicos.org/Name/100703,,Justicia,tonduzii,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100704,40034127,"Justicia tremulifolia",Lindau,species,http://www.tropicos.org/Name/100704,,Justicia,tremulifolia,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100705,40034127,"Justicia ulei",Lindau,species,http://www.tropicos.org/Name/100705,,Justicia,ulei,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100706,40034127,"Justicia umbrosa","(Nees) Lindau",species,http://www.tropicos.org/Name/100706,,Justicia,umbrosa,sp.,,Magnoliidae,Acanthaceae,,,2,Illegitimate,*
100707,40034127,"Justicia velascana",Lindau,species,http://www.tropicos.org/Name/100707,,Justicia,velascana,sp.,,Magnoliidae,Acanthaceae,S,100603,,"No opinion",
100708,40034127,"Justicia viridiflavescens",Lindau,species,http://www.tropicos.org/Name/100708,,Justicia,viridiflavescens,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100709,40034127,"Justicia vitzliputzli",Lindau,species,http://www.tropicos.org/Name/100709,,Justicia,vitzliputzli,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100710,40034127,"Justicia warmingii",Hiern,species,http://www.tropicos.org/Name/100710,,Justicia,warmingii,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100711,40034127,"Justicia warnockii","B.L. Turner",species,http://www.tropicos.org/Name/100711,,Justicia,warnockii,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100713,40034127,"Justicia yhuensis",Lindau,species,http://www.tropicos.org/Name/100713,,Justicia,yhuensis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100714,40034127,"Justicia yurimaguensis",Lindau,species,http://www.tropicos.org/Name/100714,,Justicia,yurimaguensis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100715,40034343,"Kalbreyeriella rostellata",Lindau,species,http://www.tropicos.org/Name/100715,,Kalbreyeriella,rostellata,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100717,40036221,"Kolobochilus leiorhachis",Lindau,species,http://www.tropicos.org/Name/100717,,Kolobochilus,leiorhachis,sp.,,Magnoliidae,Acanthaceae,S,100477537,,"No opinion",
100716,40036221,"Kolobochilus blepharorhachis",Lindau,species,http://www.tropicos.org/Name/100716,,Kolobochilus,blepharorhachis,sp.,,Magnoliidae,Acanthaceae,S,50233704,,"No opinion",
100718,40004162,"Lepidagathis cataractae","(Nees) Lindau ex Pulle",species,http://www.tropicos.org/Name/100718,,Lepidagathis,cataractae,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100719,40008838,"Lophostachys alvarezia",Nees,species,http://www.tropicos.org/Name/100719,,Lophostachys,alvarezia,sp.,,Magnoliidae,Acanthaceae,S,50287058,,"No opinion",
100720,40008838,"Lophostachys falcata",Nees,species,http://www.tropicos.org/Name/100720,,Lophostachys,falcata,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100721,40008838,"Lophostachys laxifolia",Nees,species,http://www.tropicos.org/Name/100721,,Lophostachys,laxifolia,sp.,,Magnoliidae,Acanthaceae,S,50336751,,"No opinion",
100723,40008838,"Lophostachys nemoralis","Mart. ex Nees",species,http://www.tropicos.org/Name/100723,,Lophostachys,nemoralis,sp.,,Magnoliidae,Acanthaceae,S,100439619,,"No opinion",
100722,40008838,"Lophostachys montana","Mart. ex Nees",species,http://www.tropicos.org/Name/100722,,Lophostachys,montana,sp.,,Magnoliidae,Acanthaceae,S,50336752,,"No opinion",
100724,40008838,"Lophostachys patula","Mart. ex Nees",species,http://www.tropicos.org/Name/100724,,Lophostachys,patula,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100725,40008838,"Lophostachys pubiflora",Lindau,species,http://www.tropicos.org/Name/100725,,Lophostachys,pubiflora,sp.,,Magnoliidae,Acanthaceae,S,50287059,,"No opinion",
100727,40008838,"Lophostachys semiovata",Nees,species,http://www.tropicos.org/Name/100727,,Lophostachys,semiovata,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100726,40008838,"Lophostachys reptans",Lindau,species,http://www.tropicos.org/Name/100726,,Lophostachys,reptans,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100728,40008838,"Lophostachys sessiliflora",Pohl,species,http://www.tropicos.org/Name/100728,,Lophostachys,sessiliflora,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100729,40008838,"Lophostachys sessilifolia",Pohl,species,http://www.tropicos.org/Name/100729,,Lophostachys,sessilifolia,sp.,,Magnoliidae,Acanthaceae,S,50287059,,"No opinion",
100730,40009173,"Louteridium parayi",Miranda,species,http://www.tropicos.org/Name/100730,,Louteridium,parayi,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100731,40010093,"Lychniothyrsus mollis",Lindau,species,http://www.tropicos.org/Name/100731,,Lychniothyrsus,mollis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100732,40011783,"Macrostegia ruiziana",Nees,species,http://www.tropicos.org/Name/100732,,Macrostegia,ruiziana,sp.,,Magnoliidae,Lamiaceae,S,33702780,,"No opinion",
100734,40015775,"Megaskepasma erythrochlamys",Lindau,species,http://www.tropicos.org/Name/100734,,Megaskepasma,erythrochlamys,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100733,40015709,"Megalostoma viridescens",Leonard,species,http://www.tropicos.org/Name/100733,,Megalostoma,viridescens,sp.,,Magnoliidae,Acanthaceae,S,50237369,,"No opinion",
100736,40016927,"Mendoncia albiflora",Leonard,species,http://www.tropicos.org/Name/100736,,Mendoncia,albiflora,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100735,40016927,"Mendoncia albida",Vell.,species,http://www.tropicos.org/Name/100735,,Mendoncia,albida,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100737,40016927,"Mendoncia belizensis",Standl.,species,http://www.tropicos.org/Name/100737,,Mendoncia,belizensis,sp.,,Magnoliidae,Acanthaceae,S,101557,,"No opinion",
100739,40016927,"Mendoncia costaricana",Oerst.,species,http://www.tropicos.org/Name/100739,,Mendoncia,costaricana,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100740,40016927,"Mendoncia crenata",Lindau,species,http://www.tropicos.org/Name/100740,,Mendoncia,crenata,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100738,40016927,"Mendoncia brenesii","Standl. & Leonard",species,http://www.tropicos.org/Name/100738,,Mendoncia,brenesii,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100741,40016927,"Mendoncia fluva",Lindau,species,http://www.tropicos.org/Name/100741,,Mendoncia,fluva,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100742,40016927,"Mendoncia gigas",Lindau,species,http://www.tropicos.org/Name/100742,,Mendoncia,gigas,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100743,40016927,"Mendoncia glabra","Poepp. & Endl.",species,http://www.tropicos.org/Name/100743,,Mendoncia,glabra,sp.,,Magnoliidae,Acanthaceae,A,,1,Legitimate,!
100745,40016927,"Mendoncia hirsuta",Nees,species,http://www.tropicos.org/Name/100745,,Mendoncia,hirsuta,sp.,,Magnoliidae,Acanthaceae,,,3,Invalid,**
100747,40016927,"Mendoncia killipii",Leonard,species,http://www.tropicos.org/Name/100747,,Mendoncia,killipii,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100746,40016927,"Mendoncia hoffmannseggiana",Nees,species,http://www.tropicos.org/Name/100746,,Mendoncia,hoffmannseggiana,sp.,,Magnoliidae,Acanthaceae,A,,1,Legitimate,!
100744,40016927,"Mendoncia guatemalensis","Standl. & Steyerm.",species,http://www.tropicos.org/Name/100744,,Mendoncia,guatemalensis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100748,40016927,"Mendoncia klugii",Leonard,species,http://www.tropicos.org/Name/100748,,Mendoncia,klugii,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100749,40016927,"Mendoncia leucantha",Leonard,species,http://www.tropicos.org/Name/100749,,Mendoncia,leucantha,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100750,40016927,"Mendoncia litoralis",Leonard,species,http://www.tropicos.org/Name/100750,,Mendoncia,litoralis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100751,40016927,"Mendoncia mello-barretoana",Steyerm.,species,http://www.tropicos.org/Name/100751,,Mendoncia,mello-barretoana,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100752,40016927,"Mendoncia minutissima",Leonard,species,http://www.tropicos.org/Name/100752,,Mendoncia,minutissima,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100753,40016927,"Mendoncia mollis",Lindau,species,http://www.tropicos.org/Name/100753,,Mendoncia,mollis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100754,40016927,"Mendoncia obovata",Lindau,species,http://www.tropicos.org/Name/100754,,Mendoncia,obovata,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100755,40016927,"Mendoncia orbicularis",Turrill,species,http://www.tropicos.org/Name/100755,,Mendoncia,orbicularis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100756,40016927,"Mendoncia pedunculata",Leonard,species,http://www.tropicos.org/Name/100756,,Mendoncia,pedunculata,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100757,40016927,"Mendoncia puberula","(Mart.) Nees",species,http://www.tropicos.org/Name/100757,,Mendoncia,puberula,sp.,,Magnoliidae,Acanthaceae,,,2,Illegitimate,*
100758,40016927,"Mendoncia schomburgkiana",Nees,species,http://www.tropicos.org/Name/100758,,Mendoncia,schomburgkiana,sp.,,Magnoliidae,Acanthaceae,S,100746,,"No opinion",
100759,40016927,"Mendoncia schottiana",,species,http://www.tropicos.org/Name/100759,,Mendoncia,schottiana,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100760,100759,"Mendoncia schottiana var. villosa",Nees,variety,http://www.tropicos.org/Name/100760,,Mendoncia,schottiana,var.,villosa,Magnoliidae,Acanthaceae,,,,"No opinion",
100761,40016927,"Mendoncia schwackeana",Lindau,species,http://www.tropicos.org/Name/100761,,Mendoncia,schwackeana,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100763,40016927,"Mendoncia smithii",Leonard,species,http://www.tropicos.org/Name/100763,,Mendoncia,smithii,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100762,40016927,"Mendoncia sellowiana",Nees,species,http://www.tropicos.org/Name/100762,,Mendoncia,sellowiana,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100764,40016927,"Mendoncia spraguei",Turrill,species,http://www.tropicos.org/Name/100764,,Mendoncia,spraguei,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100765,40016927,"Mendoncia sprucei",Lindau,species,http://www.tropicos.org/Name/100765,,Mendoncia,sprucei,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100767,40016927,"Mendoncia tarapotana",Lindau,species,http://www.tropicos.org/Name/100767,,Mendoncia,tarapotana,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100766,40016927,"Mendoncia squamuligera",Nees,species,http://www.tropicos.org/Name/100766,,Mendoncia,squamuligera,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100768,40016927,"Mendoncia tessmannii",Mildbr.,species,http://www.tropicos.org/Name/100768,,Mendoncia,tessmannii,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100769,40016927,"Mendoncia tomentosa","Poepp. ex Nees",species,http://www.tropicos.org/Name/100769,,Mendoncia,tomentosa,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100770,40016927,"Mendoncia tovarensis","(Klotzsch & H. Karst. ex Nees) Leonard",species,http://www.tropicos.org/Name/100770,,Mendoncia,tovarensis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100771,40016927,"Mendoncia velloziana",Nees,species,http://www.tropicos.org/Name/100771,,Mendoncia,velloziana,sp.,,Magnoliidae,Acanthaceae,,,2,Illegitimate,*
100772,40016927,"Mendoncia villosa","(Klotzsch & H. Karst. ex Nees) Leonard",species,http://www.tropicos.org/Name/100772,,Mendoncia,villosa,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100773,40020077,"Mimulopsis schliebenii",Mildbr.,species,http://www.tropicos.org/Name/100773,,Mimulopsis,schliebenii,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100774,40020251,"Mirandea huastecensis","T.F. Daniel",species,http://www.tropicos.org/Name/100774,,Mirandea,huastecensis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100775,40027595,"Neriacanthus nitidus",Leonard,species,http://www.tropicos.org/Name/100775,,Neriacanthus,nitidus,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100776,40030515,"Odontonema adenostachyum",Lindau,species,http://www.tropicos.org/Name/100776,,Odontonema,adenostachyum,sp.,,Magnoliidae,Acanthaceae,S,102812,,"No opinion",
100778,40030515,"Odontonema amplexicaule","(Nees) Kuntze",species,http://www.tropicos.org/Name/100778,,Odontonema,amplexicaule,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100777,40030515,"Odontonema amicorum","V.M. Baum",species,http://www.tropicos.org/Name/100777,,Odontonema,amicorum,sp.,,Magnoliidae,Acanthaceae,S,101563,,"No opinion",
100779,40030515,"Odontonema barlerioides","(Nees) Kuntze",species,http://www.tropicos.org/Name/100779,,Odontonema,barlerioides,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100780,40030515,"Odontonema bracteolatum","(Jacq.) Kuntze",species,http://www.tropicos.org/Name/100780,,Odontonema,bracteolatum,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100781,40030515,"Odontonema coccineum",Leonard,species,http://www.tropicos.org/Name/100781,,Odontonema,coccineum,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100782,40030515,"Odontonema congestum",Lindau,species,http://www.tropicos.org/Name/100782,,Odontonema,congestum,sp.,,Magnoliidae,Acanthaceae,S,50153225,,"No opinion",
100784,40030515,"Odontonema dissitiflorum","(Nees) Kuntze",species,http://www.tropicos.org/Name/100784,,Odontonema,dissitiflorum,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100783,40030515,"Odontonema cuspidatum","(Nees) Kuntze",species,http://www.tropicos.org/Name/100783,,Odontonema,cuspidatum,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100785,40030515,"Odontonema dubiosum",Lindau,species,http://www.tropicos.org/Name/100785,,Odontonema,dubiosum,sp.,,Magnoliidae,Acanthaceae,S,100448171,,"No opinion",
100786,40030515,"Odontonema flagellum","(Oerst.) Kuntze",species,http://www.tropicos.org/Name/100786,,Odontonema,flagellum,sp.,,Magnoliidae,Acanthaceae,S,101563,,"No opinion",
100787,40030515,"Odontonema foliaceobracteatum","(Oerst.) Kuntze",species,http://www.tropicos.org/Name/100787,,Odontonema,foliaceobracteatum,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100788,40030515,"Odontonema galbanum",Leonard,species,http://www.tropicos.org/Name/100788,,Odontonema,galbanum,sp.,,Magnoliidae,Acanthaceae,S,102682,,"No opinion",
100789,40030515,"Odontonema geminatum","(Donn. Sm.) S.F. Blake",species,http://www.tropicos.org/Name/100789,,Odontonema,geminatum,sp.,,Magnoliidae,Acanthaceae,S,101616,,"No opinion",
100790,40030515,"Odontonema longifolium","(Oerst.) Kuntze",species,http://www.tropicos.org/Name/100790,,Odontonema,longifolium,sp.,,Magnoliidae,Acanthaceae,S,101563,,"No opinion",
100791,40030515,"Odontonema longistamineum",Kuntze,species,http://www.tropicos.org/Name/100791,,Odontonema,longistamineum,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100792,40030515,"Odontonema mortonii","V.M. Baum",species,http://www.tropicos.org/Name/100792,,Odontonema,mortonii,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100793,40030515,"Odontonema multiflorum",Lindau,species,http://www.tropicos.org/Name/100793,,Odontonema,multiflorum,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100795,40030515,"Odontonema pantasmense","(Oerst.) Kuntze",species,http://www.tropicos.org/Name/100795,,Odontonema,pantasmense,sp.,,Magnoliidae,Acanthaceae,S,101563,,"No opinion",
100794,40030515,"Odontonema paniculatum","(Nees) Lindau",species,http://www.tropicos.org/Name/100794,,Odontonema,paniculatum,sp.,,Magnoliidae,Acanthaceae,S,50186716,,"No opinion",
100796,40030515,"Odontonema rubrum","(Vahl) Kuntze",species,http://www.tropicos.org/Name/100796,,Odontonema,rubrum,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100797,40030515,"Odontonema scandens",Lindau,species,http://www.tropicos.org/Name/100797,,Odontonema,scandens,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100798,40030515,"Odontonema schomburgkianum","(Nees) Kuntze",species,http://www.tropicos.org/Name/100798,,Odontonema,schomburgkianum,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100799,40030515,"Odontonema steyermarkii",Leonard,species,http://www.tropicos.org/Name/100799,,Odontonema,steyermarkii,sp.,,Magnoliidae,Acanthaceae,S,100485951,,"No opinion",
100801,40030515,"Odontonema variegatum","(Aubl.) Kuntze",species,http://www.tropicos.org/Name/100801,,Odontonema,variegatum,sp.,,Magnoliidae,Acanthaceae,S,102973,,"No opinion",
100800,40030515,"Odontonema strictum","(Nees) Kuntze",species,http://www.tropicos.org/Name/100800,,Odontonema,strictum,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100802,40033845,"Orophochilus stipulaceus",Lindau,species,http://www.tropicos.org/Name/100802,,Orophochilus,stipulaceus,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100803,40036061,"Pachystachys coccinea","(Aubl.) Nees",species,http://www.tropicos.org/Name/100803,,Pachystachys,coccinea,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100804,40036061,"Pachystachys latior",Nees,species,http://www.tropicos.org/Name/100804,,Pachystachys,latior,sp.,,Magnoliidae,Acanthaceae,S,102934,,"No opinion",
100806,40036061,"Pachystachys riedeliana",Nees,species,http://www.tropicos.org/Name/100806,,Pachystachys,riedeliana,sp.,,Magnoliidae,Acanthaceae,S,102934,,"No opinion",
100807,40004163,"Pentstemonacanthus modestus",Nees,species,http://www.tropicos.org/Name/100807,,Pentstemonacanthus,modestus,sp.,,Magnoliidae,Acanthaceae,S,100903,,"No opinion",
100808,40013225,"Poikilacanthus flexuosus","(Nees) Lindau",species,http://www.tropicos.org/Name/100808,,Poikilacanthus,flexuosus,sp.,,Magnoliidae,Acanthaceae,S,103771,,"No opinion",
100809,40013225,"Poikilacanthus gilliesii","(Nees) Lindau",species,http://www.tropicos.org/Name/100809,,Poikilacanthus,gilliesii,sp.,,Magnoliidae,Acanthaceae,S,103565,,"No opinion",
100810,40013225,"Poikilacanthus humilis",Lindau,species,http://www.tropicos.org/Name/100810,,Poikilacanthus,humilis,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100812,40013225,"Poikilacanthus moritzianus","(Nees) Lindau",species,http://www.tropicos.org/Name/100812,,Poikilacanthus,moritzianus,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100805,40036061,"Pachystachys lutea",Nees,species,http://www.tropicos.org/Name/100805,,Pachystachys,lutea,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100813,40013225,"Poikilacanthus oncodes",Lindau,species,http://www.tropicos.org/Name/100813,,Poikilacanthus,oncodes,sp.,,Magnoliidae,Acanthaceae,S,50216590,,"No opinion",
100814,40013225,"Poikilacanthus phyllocalyx",Lindau,species,http://www.tropicos.org/Name/100814,,Poikilacanthus,phyllocalyx,sp.,,Magnoliidae,Acanthaceae,S,50216589,,"No opinion",
100816,40013225,"Poikilacanthus setifer","Standl. & Steyerm.",species,http://www.tropicos.org/Name/100816,,Poikilacanthus,setifer,sp.,,Magnoliidae,Acanthaceae,S,101585,,"No opinion",
100815,40013225,"Poikilacanthus pubescens",Lindau,species,http://www.tropicos.org/Name/100815,,Poikilacanthus,pubescens,sp.,,Magnoliidae,Acanthaceae,,,3,Invalid,**
100817,40013225,"Poikilacanthus skutchii","D.N. Gibson",species,http://www.tropicos.org/Name/100817,,Poikilacanthus,skutchii,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100818,40013225,"Poikilacanthus tweedianus","(Nees) Lindau",species,http://www.tropicos.org/Name/100818,,Poikilacanthus,tweedianus,sp.,,Magnoliidae,Acanthaceae,S,103561,,"No opinion",
100819,40016028,"Pringleophytum lanceolatum","A. Gray",species,http://www.tropicos.org/Name/100819,,Pringleophytum,lanceolatum,sp.,,Magnoliidae,Acanthaceae,S,101663,,"No opinion",
100820,40017173,"Pseuderanthemum chaponense",Leonard,species,http://www.tropicos.org/Name/100820,,Pseuderanthemum,chaponense,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100822,100449516,"Pseuderanthemum cuspidatum","(Nees) Radlk.",species,http://www.tropicos.org/Name/100822,,Pseuderanthemum,cuspidatum,sp.,,Magnoliidae,Acanthaceae,,,3,Invalid,**
100821,100820,"Pseuderanthemum chaponense fo. lilacinum",Leonard,forma,http://www.tropicos.org/Name/100821,,Pseuderanthemum,chaponense,fo.,lilacinum,Magnoliidae,Acanthaceae,,,,"No opinion",
100823,40017173,"Pseuderanthemum dermatophyllum",Leonard,species,http://www.tropicos.org/Name/100823,,Pseuderanthemum,dermatophyllum,sp.,,Magnoliidae,Acanthaceae,,,,"No opinion",
100825,40017173,"Pseuderanthemum fasciculatum","(Oerst.) Leonard",species,http://www.tropicos.org/Name/100825,,Pseuderanthemum,fasciculatum,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100824,100449516,"Pseuderanthemum detruncatum","(Nees & Mart.) Radlk.",species,http://www.tropicos.org/Name/100824,,Pseuderanthemum,detruncatum,sp.,,Magnoliidae,Acanthaceae,,,3,Invalid,**
100826,40017173,"Pseuderanthemum heterophyllum","(Nees) Radlk.",species,http://www.tropicos.org/Name/100826,,Pseuderanthemum,heterophyllum,sp.,,Magnoliidae,Acanthaceae,,,3,Invalid,**
100827,40017173,"Pseuderanthemum idroboi",Leonard,species,http://www.tropicos.org/Name/100827,,Pseuderanthemum,idroboi,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100828,40017173,"Pseuderanthemum lanceolatum","(Ruiz & Pav.) Wassh.",species,http://www.tropicos.org/Name/100828,,Pseuderanthemum,lanceolatum,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100829,40017173,"Pseuderanthemum leptorhachis",Lindau,species,http://www.tropicos.org/Name/100829,,Pseuderanthemum,leptorhachis,sp.,,Magnoliidae,Acanthaceae,A,,,"No opinion",
100830,40017173,"Pseuderanthemum leptorhalhis",Lindau,species,http://www.tropicos.org/Name/100830,,Pseuderanthemum,leptorhalhis,sp.,,Magnoliidae,Acanthaceae,,,2,Illegitimate,*
